240 1 real
4.135984034531409 
4.144038411895804 
4.152199844112431 
4.160457375816569 
4.1688007632363195 
4.177220435363464 
4.185707457034408 
4.194253493833128 
4.202850778731739 
4.211492080388198 
4.220170673024108 
4.228880307809154 
4.237615185681895 
4.246369931539722 
4.255139569733974 
4.263919500808894 
4.272705479425913 
4.281493593417426 
4.290280243916687 
4.2990621265128155 
4.307836213382326 
4.316599736350625 
4.325350170839183 
4.334085220655981 
4.342802803588801 
4.351501037762779 
4.360178228725337 
4.368832857223363 
4.377463567639077 
4.3860691570525265 
4.394648564900184 
4.40320086320046 
4.4117252473183575 
4.4202210272426665 
4.428687619350451 
4.437124538634639 
4.445531391371704 
4.453907868207499 
4.462253737640275 
4.470568839880944 
4.47885308107155 
4.487106427843811 
4.49532890220043 
4.503520576702722 
4.511681569948839 
4.519812042327618 
4.5279121920338525 
4.535982251331333 
4.544022483050802 
4.552033177310445 
4.5600146484472415 
4.567967232147971 
4.57589128276927 
4.583787170836611 
4.591655280712575 
4.59949600842527 
4.6073097596481425 
4.615096947822944 
4.622857992417906 
4.630593317313668 
4.6383033493097985 
4.64598851674515 
4.65364924822558 
4.661285971452941 
4.668899112149491 
4.676489093072228 
4.6840563331118625 
4.6916012464714765 
4.699124241920119 
4.706625722116832 
4.714106083000885 
4.721565713244115 
4.729004993761585 
4.7364242972768995 
4.743823987938727 
4.751204420985262 
4.758565942453536 
4.765908888930626 
4.773233587343995 
4.780540354788334 
4.787829498386392 
4.795101315181469 
4.802356092059322 
4.809594105697376 
4.816815622539264 
4.824020898792792 
4.831210180449574 
4.838383703324633 
4.8455416931144075 
4.852684365471656 
4.859811926095852 
4.8669245708377495 
4.87402248581686 
4.881105847550662 
4.888174823094447 
4.8952295701907484 
4.9022702374273806 
4.909296964403166 
4.916309881900487 
4.92330911206385 
4.930294768583721 
4.9372669568848835 
4.944225774318701 
4.951171310358621 
4.95810364679837 
4.965022857952276 
4.971929010857229 
4.9788221654757985 
4.985702374900074 
4.992569685555827 
4.999424137406602 
5.006265764157423 
5.013094593457732 
5.0199106471033295 
5.026713941237002 
5.033504486547586 
5.04028228846725 
5.047047347366776 
5.053799658748657 
5.060539213437814 
5.067265997769798 
5.073979993776309 
5.0806811793679305 
5.087369528513943 
5.094045011419111 
5.100707594697386 
5.107357241542401 
5.113993911894718 
5.120617562605775 
5.1272281475984505 
5.133825618024242 
5.140409922417008 
5.146981006843239 
5.153538815048872 
5.160083288602603 
5.166614367035714 
5.173131987978405 
5.179636087292651 
5.18612659920157 
5.1926034564153545 
5.199066590253738 
5.205515930765072 
5.211951406842005 
5.218372946333801 
5.224780476155345 
5.2311739223928555 
5.237553210406343 
5.243918264928877 
5.250269010162673 
5.256605369872063 
5.2629272674733985 
5.269234626121923 
5.275527368795662 
5.281805418376395 
5.28806869772775 
5.294317129770465 
5.300550637554888 
5.306769144330751 
5.312972573614285 
5.319160849252717 
5.3253338954862155 
5.331491637007328 
5.337633999017971 
5.343760907284027 
5.349872288187598 
5.355968068776977 
5.362048176814376 
5.3681125408214925 
5.374161090122929 
5.380193754887553 
5.386210466167828 
5.392211155937181 
5.398195757125441 
5.4041642036524244 
5.410116430459683 
5.416052373540507 
5.421971969968182 
5.427875157922594 
5.433761876715207 
5.439632066812449 
5.445485669857587 
5.451322628691096 
5.4571428873696 
5.462946391183408 
5.468733086672694 
5.474502921642368 
5.480255845175668 
5.485991807646531 
5.49171076073076 
5.497412657416048 
5.503097452010879 
5.508765100152363 
5.514415558813022 
5.520048786306568 
5.525664742292724 
5.531263387781098 
5.536844685134156 
5.542408598069339 
5.547955091660319 
5.553484132337475 
5.558995687887574 
5.56448972745271 
5.569966221528539 
5.575425141961803 
5.580866461947217 
5.586290156023701 
5.591696200070014 
5.597084571299812 
5.602455248256127 
5.6078082108053415 
5.613143440130622 
5.6184609187248915 
5.623760630383321 
5.629042560195382 
5.634306694536482 
5.639553021059186 
5.644781528684068 
5.649992207590197 
5.655185049205269 
5.660360046195427 
5.665517192454766 
5.6706564830945405 
5.675777914432113 
5.68088148397963 
5.685967190432458 
5.691035033657395 
5.696085014680666 
5.701117135675724 
5.706131399950851 
5.7111278119366125 
5.716106377173118 
5.721067102297173 
5.726009995029262 
5.730935064160427 
5.73584231953903 
5.740731772057412 
5.745603433638463 
5.750457317222107 
5.755293436751718 
5.76011180716048 
